national_park,pos,review_year,tokens,counts
Cliff Palace,ADJ,2017,natural,2
Cliff Palace,ADJ,2017,necessary,2
Cliff Palace,ADJ,2017,needless,1
Cliff Palace,ADJ,2017,nervous,1
Cliff Palace,ADJ,2017,newborn,1
Cliff Palace,ADJ,2017,next,7
Cliff Palace,ADJ,2017,nice,8
Cliff Palace,ADJ,2017,noble,1
Cliff Palace,ADJ,2017,north,1
Cliff Palace,ADJ,2017,numerous,1
Cliff Palace,ADJ,2017,older,2
Cliff Palace,ADJ,2017,online,1
Cliff Palace,ADJ,2017,only,3
Cliff Palace,ADJ,2017,onsite,2
Cliff Palace,ADJ,2017,open,8
Cliff Palace,ADJ,2017,organized,2
Cliff Palace,ADJ,2017,original,4
Cliff Palace,ADJ,2017,other,17
Cliff Palace,ADJ,2017,outstanding,3
Cliff Palace,ADJ,2017,overall,1
Cliff Palace,ADJ,2017,overweight,1
Cliff Palace,ADJ,2017,panoramic,1
Cliff Palace,ADJ,2017,particular,1
Cliff Palace,ADJ,2017,passionate,1
Cliff Palace,ADJ,2017,past,4
Cliff Palace,ADJ,2017,patient,2
Cliff Palace,ADJ,2017,paved,2
Cliff Palace,ADJ,2017,peaceful,2
Cliff Palace,ADJ,2017,perfect,5
Cliff Palace,ADJ,2017,personable,1
Cliff Palace,ADJ,2017,personal,2
Cliff Palace,ADJ,2017,physical,2
Cliff Palace,ADJ,2017,plain,1
Cliff Palace,ADJ,2017,pleasant,1
Cliff Palace,ADJ,2017,poor,1
Cliff Palace,ADJ,2017,popular,5
Cliff Palace,ADJ,2017,possible,3
Cliff Palace,ADJ,2017,potential,1
Cliff Palace,ADJ,2017,powerful,1
Cliff Palace,ADJ,2017,prepared,4
Cliff Palace,ADJ,2017,preserved,2
Cliff Palace,ADJ,2017,priceless,1
Cliff Palace,ADJ,2017,primitive,2
Cliff Palace,ADJ,2017,probable,1
Cliff Palace,ADJ,2017,professional,1
Cliff Palace,ADJ,2017,profound,1
Cliff Palace,ADJ,2017,pueblo,2
Cliff Palace,ADJ,2017,quick,1
Cliff Palace,ADJ,2017,quiet,1
Cliff Palace,ADJ,2017,rare,1
Cliff Palace,ADJ,2017,ready,1
Cliff Palace,ADJ,2017,real,2
Cliff Palace,ADJ,2017,recent,2
Cliff Palace,ADJ,2017,restored,1
Cliff Palace,ADJ,2017,rich,2
Cliff Palace,ADJ,2017,right,2
Cliff Palace,ADJ,2017,rigorous,1
Cliff Palace,ADJ,2017,rocky,1
Cliff Palace,ADJ,2017,rough,1
Cliff Palace,ADJ,2017,rushed,1
Cliff Palace,ADJ,2017,safe,3
Cliff Palace,ADJ,2017,same,3
Cliff Palace,ADJ,2017,satisfied,1
Cliff Palace,ADJ,2017,scary,4
Cliff Palace,ADJ,2017,scenic,1
Cliff Palace,ADJ,2017,second,3
Cliff Palace,ADJ,2017,secure,1
Cliff Palace,ADJ,2017,senior,2
Cliff Palace,ADJ,2017,separate,1
Cliff Palace,ADJ,2017,several,5
Cliff Palace,ADJ,2017,short,7
Cliff Palace,ADJ,2017,significant,1
Cliff Palace,ADJ,2017,silent,1
Cliff Palace,ADJ,2017,similar,1
Cliff Palace,ADJ,2017,simple,1
Cliff Palace,ADJ,2017,single,1
Cliff Palace,ADJ,2017,sized,1
Cliff Palace,ADJ,2017,slow,2
Cliff Palace,ADJ,2017,small,8
Cliff Palace,ADJ,2017,smaller,1
Cliff Palace,ADJ,2017,social,1
Cliff Palace,ADJ,2017,solemn,1
Cliff Palace,ADJ,2017,solicitous,1
Cliff Palace,ADJ,2017,someplace,1
Cliff Palace,ADJ,2017,sorry,1
Cliff Palace,ADJ,2017,south,2
Cliff Palace,ADJ,2017,southern,1
Cliff Palace,ADJ,2017,southwest,2
Cliff Palace,ADJ,2017,special,5
Cliff Palace,ADJ,2017,specific,3
Cliff Palace,ADJ,2017,spectacular,7
Cliff Palace,ADJ,2017,spiritual,1
Cliff Palace,ADJ,2017,stable,1
Cliff Palace,ADJ,2017,steady,1
Cliff Palace,ADJ,2017,steep,15
Cliff Palace,ADJ,2017,steeper,1
Cliff Palace,ADJ,2017,steepest,1
Cliff Palace,ADJ,2017,stray,1
Cliff Palace,ADJ,2017,strenuous,16
Cliff Palace,ADJ,2017,substantial,1
Cliff Palace,ADJ,2017,such,3
Cliff Palace,ADJ,2017,sudden,1
Cliff Palace,ADJ,2017,suitable,1
Cliff Palace,ADJ,2017,supportive,1
Cliff Palace,ADJ,2017,sure,25
Cliff Palace,ADJ,2017,surprised,3
Cliff Palace,ADJ,2017,surreal,1
Cliff Palace,ADJ,2017,talkative,1
Cliff Palace,ADJ,2017,tall,1
Cliff Palace,ADJ,2017,terrific,1
Cliff Palace,ADJ,2017,third,1
Cliff Palace,ADJ,2017,thorough,1
Cliff Palace,ADJ,2017,thriving,1
Cliff Palace,ADJ,2017,tight,2
Cliff Palace,ADJ,2017,tiny,1
Cliff Palace,ADJ,2017,tired,1
Cliff Palace,ADJ,2017,tough,1
Cliff Palace,ADJ,2017,tricky,1
Cliff Palace,ADJ,2017,twilight,1
Cliff Palace,ADJ,2017,typical,1
Cliff Palace,ADJ,2017,unable,1
Cliff Palace,ADJ,2017,unbelievable,1
Cliff Palace,ADJ,2017,understandable,1
Cliff Palace,ADJ,2017,uneven,7
Cliff Palace,ADJ,2017,unfavorable,1
Cliff Palace,ADJ,2017,unique,2
Cliff Palace,ADJ,2017,unreal,1
Cliff Palace,ADJ,2017,unsure,1
Cliff Palace,ADJ,2017,unusual,1
Cliff Palace,ADJ,2017,various,1
Cliff Palace,ADJ,2017,very,1
Cliff Palace,ADJ,2017,verywindy,1
Cliff Palace,ADJ,2017,viewable,1
Cliff Palace,ADJ,2017,visible,2
Cliff Palace,ADJ,2017,warm,1
Cliff Palace,ADJ,2017,western,1
Cliff Palace,ADJ,2017,white,2
Cliff Palace,ADJ,2017,whole,3
Cliff Palace,ADJ,2017,wide,1
Cliff Palace,ADJ,2017,wild,1
Cliff Palace,ADJ,2017,wise,1
Cliff Palace,ADJ,2017,wonderful,7
Cliff Palace,ADJ,2017,wooden,5
Cliff Palace,ADJ,2017,worried,1
Cliff Palace,ADJ,2017,worst,1
Cliff Palace,ADJ,2017,worth,50
Cliff Palace,ADJ,2017,worthwhile,2
Cliff Palace,ADJ,2017,wrong,2
Cliff Palace,ADJ,2017,young,5
Cliff Palace,ADJ,2018,40-minute,1
Cliff Palace,ADJ,2018,able,22
Cliff Palace,ADJ,2018,accessible,2
Cliff Palace,ADJ,2018,acerbic,1
Cliff Palace,ADJ,2018,active,2
Cliff Palace,ADJ,2018,actual,3
Cliff Palace,ADJ,2018,adjacent,1
Cliff Palace,ADJ,2018,advanced,3
Cliff Palace,ADJ,2018,afraid,1
Cliff Palace,ADJ,2018,agile,1
Cliff Palace,ADJ,2018,ago-100,1
Cliff Palace,ADJ,2018,alive,2
Cliff Palace,ADJ,2018,amazed,2
Cliff Palace,ADJ,2018,amazing,32
Cliff Palace,ADJ,2018,american,3
Cliff Palace,ADJ,2018,amusing,1
Cliff Palace,ADJ,2018,ancient,9
Cliff Palace,ADJ,2018,apocalyptic,1
Cliff Palace,ADJ,2018,apparent,1
Cliff Palace,ADJ,2018,appropriate,1
Cliff Palace,ADJ,2018,archeological,1
Cliff Palace,ADJ,2018,architectural,2
Cliff Palace,ADJ,2018,artistic,1
Cliff Palace,ADJ,2018,astounding,2
Cliff Palace,ADJ,2018,available,5
Cliff Palace,ADJ,2018,average,2
Cliff Palace,ADJ,2018,aware,3
Cliff Palace,ADJ,2018,awesome,3
Cliff Palace,ADJ,2018,back,1
Cliff Palace,ADJ,2018,beautiful,11
Cliff Palace,ADJ,2018,best,12
Cliff Palace,ADJ,2018,better,4
Cliff Palace,ADJ,2018,bigger,2
Cliff Palace,ADJ,2018,bodied,1
Cliff Palace,ADJ,2018,busier,1
Cliff Palace,ADJ,2018,capable,2
Cliff Palace,ADJ,2018,cardiac,1
Cliff Palace,ADJ,2018,careful,1
Cliff Palace,ADJ,2018,ceremonial,2
Cliff Palace,ADJ,2018,certain,3
Cliff Palace,ADJ,2018,challenging,3
Cliff Palace,ADJ,2018,cheap,1
Cliff Palace,ADJ,2018,close,10
Cliff Palace,ADJ,2018,closer,3
Cliff Palace,ADJ,2018,cloudy,1
Cliff Palace,ADJ,2018,comfortable,2
Cliff Palace,ADJ,2018,concerned,1
Cliff Palace,ADJ,2018,cool,3
Cliff Palace,ADJ,2018,countless,1
Cliff Palace,ADJ,2018,country,1
Cliff Palace,ADJ,2018,cross,1
Cliff Palace,ADJ,2018,cultural,1
Cliff Palace,ADJ,2018,daily,2
Cliff Palace,ADJ,2018,decent,2
Cliff Palace,ADJ,2018,different,8
Cliff Palace,ADJ,2018,difficult,8
Cliff Palace,ADJ,2018,direct,2
Cliff Palace,ADJ,2018,disabled,1
Cliff Palace,ADJ,2018,disappointed,4
Cliff Palace,ADJ,2018,distant,1
Cliff Palace,ADJ,2018,doable,3
Cliff Palace,ADJ,2018,dramatic,2
Cliff Palace,ADJ,2018,dumb,1
Cliff Palace,ADJ,2018,earlier,2
Cliff Palace,ADJ,2018,early,7
Cliff Palace,ADJ,2018,easier,3
Cliff Palace,ADJ,2018,easiest,3
Cliff Palace,ADJ,2018,easy,11
Cliff Palace,ADJ,2018,educational,2
Cliff Palace,ADJ,2018,elderly,2
Cliff Palace,ADJ,2018,enjoyable,1
Cliff Palace,ADJ,2018,enough,5
Cliff Palace,ADJ,2018,entertaining,1
Cliff Palace,ADJ,2018,entire,5
Cliff Palace,ADJ,2018,european,1
Cliff Palace,ADJ,2018,excellent,12
Cliff Palace,ADJ,2018,exciting,1
Cliff Palace,ADJ,2018,exotic,1
Cliff Palace,ADJ,2018,expensive,4
Cliff Palace,ADJ,2018,extensive,2
Cliff Palace,ADJ,2018,extra,3
Cliff Palace,ADJ,2018,exuberant,1
Cliff Palace,ADJ,2018,fabolous,1
Cliff Palace,ADJ,2018,fabulous,1
Cliff Palace,ADJ,2018,famous,2
Cliff Palace,ADJ,2018,fantastic,3
Cliff Palace,ADJ,2018,fascinating,5
Cliff Palace,ADJ,2018,fast,1
Cliff Palace,ADJ,2018,fewest,1
Cliff Palace,ADJ,2018,final,2
Cliff Palace,ADJ,2018,fine,2
Cliff Palace,ADJ,2018,first,10
Cliff Palace,ADJ,2018,flat,1
Cliff Palace,ADJ,2018,flip,1
Cliff Palace,ADJ,2018,footed,1
Cliff Palace,ADJ,2018,fortunate,1
Cliff Palace,ADJ,2018,free,3
Cliff Palace,ADJ,2018,friendly,4
Cliff Palace,ADJ,2018,full,3
Cliff Palace,ADJ,2018,funny,1
Cliff Palace,ADJ,2018,future,1
Cliff Palace,ADJ,2018,general,1
Cliff Palace,ADJ,2018,glad,5
Cliff Palace,ADJ,2018,golden,1
Cliff Palace,ADJ,2018,good,27
Cliff Palace,ADJ,2018,gorgeous,2
Cliff Palace,ADJ,2018,gracious,1
Cliff Palace,ADJ,2018,great,42
Cliff Palace,ADJ,2018,greatest,1
Cliff Palace,ADJ,2018,guided,1
Cliff Palace,ADJ,2018,happy,2
Cliff Palace,ADJ,2018,hard,9
Cliff Palace,ADJ,2018,healthy,2
Cliff Palace,ADJ,2018,heavy,2
Cliff Palace,ADJ,2018,helpful,2
Cliff Palace,ADJ,2018,hidden,1
Cliff Palace,ADJ,2018,high,1
Cliff Palace,ADJ,2018,historic,1
Cliff Palace,ADJ,2018,historical,3
Cliff Palace,ADJ,2018,hottest,1
Cliff Palace,ADJ,2018,huge,3
Cliff Palace,ADJ,2018,human,2
Cliff Palace,ADJ,2018,hurried,1
Cliff Palace,ADJ,2018,hydrated,2
Cliff Palace,ADJ,2018,iconic,3
Cliff Palace,ADJ,2018,ideal,1
Cliff Palace,ADJ,2018,important,1
Cliff Palace,ADJ,2018,impressive,6
Cliff Palace,ADJ,2018,inclined,1
Cliff Palace,ADJ,2018,incredible,8
Cliff Palace,ADJ,2018,indian,1
Cliff Palace,ADJ,2018,inexpensive,1
Cliff Palace,ADJ,2018,informative,19
Cliff Palace,ADJ,2018,informed,1
Cliff Palace,ADJ,2018,inner,1
Cliff Palace,ADJ,2018,insightful,1
Cliff Palace,ADJ,2018,inspiring,1
Cliff Palace,ADJ,2018,interactive,1
Cliff Palace,ADJ,2018,interested,1
Cliff Palace,ADJ,2018,interesting,20
Cliff Palace,ADJ,2018,interpretive,1
Cliff Palace,ADJ,2018,intimate,1
Cliff Palace,ADJ,2018,involved,1
Cliff Palace,ADJ,2018,irreplaceable,1
Cliff Palace,ADJ,2018,joint,1
Cliff Palace,ADJ,2018,keen,1
Cliff Palace,ADJ,2018,knowledgable,2
Cliff Palace,ADJ,2018,knowledgeable,14
Cliff Palace,ADJ,2018,labour,1
Cliff Palace,ADJ,2018,large,6
Cliff Palace,ADJ,2018,larger,2
Cliff Palace,ADJ,2018,largest,3
Cliff Palace,ADJ,2018,last,6
Cliff Palace,ADJ,2018,late,5
Cliff Palace,ADJ,2018,later,1
Cliff Palace,ADJ,2018,latter,1
Cliff Palace,ADJ,2018,least,4
Cliff Palace,ADJ,2018,less,2
Cliff Palace,ADJ,2018,lifelong,1
Cliff Palace,ADJ,2018,light,1
Cliff Palace,ADJ,2018,likely,1
Cliff Palace,ADJ,2018,limited,2
Cliff Palace,ADJ,2018,little,19
Cliff Palace,ADJ,2018,local,1
Cliff Palace,ADJ,2018,long,9
Cliff Palace,ADJ,2018,longer,2
Cliff Palace,ADJ,2018,lookout,1
Cliff Palace,ADJ,2018,lucky,6
Cliff Palace,ADJ,2018,magical,3
Cliff Palace,ADJ,2018,magnificent-,1
Cliff Palace,ADJ,2018,main,3
Cliff Palace,ADJ,2018,major,2
Cliff Palace,ADJ,2018,many,19
Cliff Palace,ADJ,2018,marvelous,1
Cliff Palace,ADJ,2018,meaningful,1
Cliff Palace,ADJ,2018,medical,1
Cliff Palace,ADJ,2018,memorable,2
Cliff Palace,ADJ,2018,mesa,1
Cliff Palace,ADJ,2018,mesas,1
Cliff Palace,ADJ,2018,miserable,1
Cliff Palace,ADJ,2018,modern,2
Cliff Palace,ADJ,2018,modest,1
Cliff Palace,ADJ,2018,more,17
Cliff Palace,ADJ,2018,most,5
Cliff Palace,ADJ,2018,much,9
Cliff Palace,ADJ,2018,mute,1
Cliff Palace,ADJ,2018,narrow,12
Cliff Palace,ADJ,2018,national,4
Cliff Palace,ADJ,2018,native,1
Cliff Palace,ADJ,2018,neat,1
Cliff Palace,ADJ,2018,necessary,1
Cliff Palace,ADJ,2018,needless,1
Cliff Palace,ADJ,2018,nervous,2
Cliff Palace,ADJ,2018,next,4
Cliff Palace,ADJ,2018,nice,13
Cliff Palace,ADJ,2018,nicest,2
Cliff Palace,ADJ,2018,normal,1
Cliff Palace,ADJ,2018,north,1
Cliff Palace,ADJ,2018,obnoxious,1
Cliff Palace,ADJ,2018,older,1
Cliff Palace,ADJ,2018,oldest,1
Cliff Palace,ADJ,2018,only,7
Cliff Palace,ADJ,2018,oour,1
Cliff Palace,ADJ,2018,open,3
Cliff Palace,ADJ,2018,optional,1
Cliff Palace,ADJ,2018,original,1
Cliff Palace,ADJ,2018,orthopedic,1
Cliff Palace,ADJ,2018,other,12
Cliff Palace,ADJ,2018,outstanding,3
Cliff Palace,ADJ,2018,overlooked,1
Cliff Palace,ADJ,2018,overwhelming,1
Cliff Palace,ADJ,2018,paved,1
Cliff Palace,ADJ,2018,peaceful,1
Cliff Palace,ADJ,2018,perfect,3
Cliff Palace,ADJ,2018,person-,1
Cliff Palace,ADJ,2018,personable,2
Cliff Palace,ADJ,2018,personal,2
Cliff Palace,ADJ,2018,phenomenal,1
Cliff Palace,ADJ,2018,physical,6
Cliff Palace,ADJ,2018,popular,2
Cliff Palace,ADJ,2018,populated,2
Cliff Palace,ADJ,2018,possible,6
Cliff Palace,ADJ,2018,precarious,1
Cliff Palace,ADJ,2018,private,2
Cliff Palace,ADJ,2018,professional,1
Cliff Palace,ADJ,2018,proud,1
Cliff Palace,ADJ,2018,pueblo,1
Cliff Palace,ADJ,2018,ready,2
Cliff Palace,ADJ,2018,real,5
Cliff Palace,ADJ,2018,reasonable,1
Cliff Palace,ADJ,2018,recent,2
Cliff Palace,ADJ,2018,remarkable,2
Cliff Palace,ADJ,2018,respiratory,1
Cliff Palace,ADJ,2018,right,3
Cliff Palace,ADJ,2018,rigorous,1
Cliff Palace,ADJ,2018,rough,1
Cliff Palace,ADJ,2018,round,1
Cliff Palace,ADJ,2018,safe,2
Cliff Palace,ADJ,2018,same,2
Cliff Palace,ADJ,2018,satisfactory,1
Cliff Palace,ADJ,2018,satisfying,1
Cliff Palace,ADJ,2018,scary,1
Cliff Palace,ADJ,2018,scientific,1
Cliff Palace,ADJ,2018,second,5
Cliff Palace,ADJ,2018,senic,1
Cliff Palace,ADJ,2018,senior,1
Cliff Palace,ADJ,2018,several,9
Cliff Palace,ADJ,2018,shallow,1
Cliff Palace,ADJ,2018,shared,1
Cliff Palace,ADJ,2018,shear,1
Cliff Palace,ADJ,2018,short,9
Cliff Palace,ADJ,2018,significant,1
Cliff Palace,ADJ,2018,slow,2
Cliff Palace,ADJ,2018,small,9
Cliff Palace,ADJ,2018,smaller,1
Cliff Palace,ADJ,2018,smart,1
Cliff Palace,ADJ,2018,southwestern,1
Cliff Palace,ADJ,2018,special,5
Cliff Palace,ADJ,2018,spectacular,5
Cliff Palace,ADJ,2018,spiritual,1
Cliff Palace,ADJ,2018,splendid,1
Cliff Palace,ADJ,2018,steep,18
Cliff Palace,ADJ,2018,stenuous,1
Cliff Palace,ADJ,2018,stern,1
Cliff Palace,ADJ,2018,strenuous,11
Cliff Palace,ADJ,2018,strong,1
Cliff Palace,ADJ,2018,stuck,1
Cliff Palace,ADJ,2018,stunning,3
Cliff Palace,ADJ,2018,sturdy,1
Cliff Palace,ADJ,2018,subject,1
Cliff Palace,ADJ,2018,successful,1
Cliff Palace,ADJ,2018,such,2
Cliff Palace,ADJ,2018,suitable,1
Cliff Palace,ADJ,2018,sure,22
Cliff Palace,ADJ,2018,surprised,1
Cliff Palace,ADJ,2018,surreal,1
Cliff Palace,ADJ,2018,tall,1
Cliff Palace,ADJ,2018,teenage,1
Cliff Palace,ADJ,2018,thick,1
Cliff Palace,ADJ,2018,third,1
Cliff Palace,ADJ,2018,thirsty,1
Cliff Palace,ADJ,2018,thorough,1
Cliff Palace,ADJ,2018,thoughtful,1
Cliff Palace,ADJ,2018,thriving,1
Cliff Palace,ADJ,2018,thru-,1
Cliff Palace,ADJ,2018,tight,5
Cliff Palace,ADJ,2018,tiny,1
Cliff Palace,ADJ,2018,tough,3
Cliff Palace,ADJ,2018,tougher,1
Cliff Palace,ADJ,2018,true,2
Cliff Palace,ADJ,2018,unable,4
Cliff Palace,ADJ,2018,unavailable,1
Cliff Palace,ADJ,2018,unbelievable,3
Cliff Palace,ADJ,2018,uneven,7
Cliff Palace,ADJ,2018,unimpressed,1
Cliff Palace,ADJ,2018,unique,3
Cliff Palace,ADJ,2018,unsure,2
Cliff Palace,ADJ,2018,unwell,1
Cliff Palace,ADJ,2018,upbeat,1
Cliff Palace,ADJ,2018,variable,1
Cliff Palace,ADJ,2018,various,2
Cliff Palace,ADJ,2018,vast,1
Cliff Palace,ADJ,2018,vertical,2
Cliff Palace,ADJ,2018,victorious,1
Cliff Palace,ADJ,2018,visible,1
Cliff Palace,ADJ,2018,warm,3
Cliff Palace,ADJ,2018,warmer,1
Cliff Palace,ADJ,2018,weak,1
Cliff Palace,ADJ,2018,well,1
Cliff Palace,ADJ,2018,western,2
Cliff Palace,ADJ,2018,white,1
Cliff Palace,ADJ,2018,whole,3
Cliff Palace,ADJ,2018,wide,4
Cliff Palace,ADJ,2018,wild,1
Cliff Palace,ADJ,2018,willing,1
Cliff Palace,ADJ,2018,wise,1
Cliff Palace,ADJ,2018,witty,1
Cliff Palace,ADJ,2018,wonderful,8
Cliff Palace,ADJ,2018,wooden,3
Cliff Palace,ADJ,2018,worth,41
Cliff Palace,ADJ,2018,worthy,1
Cliff Palace,ADJ,2018,young,3
Cliff Palace,ADJ,2019,70-something,1
Cliff Palace,ADJ,2019,able,12
Cliff Palace,ADJ,2019,absolute,1
Cliff Palace,ADJ,2019,active,1
Cliff Palace,ADJ,2019,additional,1
Cliff Palace,ADJ,2019,advanced,1
Cliff Palace,ADJ,2019,adventurous,1
Cliff Palace,ADJ,2019,afraid,5
Cliff Palace,ADJ,2019,amazing,29
Cliff Palace,ADJ,2019,ancestral,2
Cliff Palace,ADJ,2019,ancient,5
Cliff Palace,ADJ,2019,apprehensive,1
Cliff Palace,ADJ,2019,appropriate,1
Cliff Palace,ADJ,2019,astounding,1
Cliff Palace,ADJ,2019,available,3
Cliff Palace,ADJ,2019,average,1
Cliff Palace,ADJ,2019,aware,1
Cliff Palace,ADJ,2019,awesome,3
Cliff Palace,ADJ,2019,balcony,1
Cliff Palace,ADJ,2019,beautiful,4
Cliff Palace,ADJ,2019,best,5
Cliff Palace,ADJ,2019,better,5
Cliff Palace,ADJ,2019,bigger,1
Cliff Palace,ADJ,2019,biggest,2
Cliff Palace,ADJ,2019,bored,1
Cliff Palace,ADJ,2019,capable,2
Cliff Palace,ADJ,2019,careful,1
Cliff Palace,ADJ,2019,certain,1
Cliff Palace,ADJ,2019,challenging,1
Cliff Palace,ADJ,2019,chilly,1
Cliff Palace,ADJ,2019,close,4
Cliff Palace,ADJ,2019,closed,2
Cliff Palace,ADJ,2019,closer,1
Cliff Palace,ADJ,2019,collective,1
Cliff Palace,ADJ,2019,cool,1
Cliff Palace,ADJ,2019,cooler,1
Cliff Palace,ADJ,2019,crazy,1
Cliff Palace,ADJ,2019,creative,1
Cliff Palace,ADJ,2019,crowded,1
Cliff Palace,ADJ,2019,day)a,1
Cliff Palace,ADJ,2019,decent,4
Cliff Palace,ADJ,2019,deep,3
Cliff Palace,ADJ,2019,different,4
Cliff Palace,ADJ,2019,difficult,7
Cliff Palace,ADJ,2019,disappointed,1
Cliff Palace,ADJ,2019,distant,1
Cliff Palace,ADJ,2019,doable,3
Cliff Palace,ADJ,2019,dramatic,1
Cliff Palace,ADJ,2019,dry-,1
Cliff Palace,ADJ,2019,earlier,2
Cliff Palace,ADJ,2019,earliest,1
Cliff Palace,ADJ,2019,early,2
Cliff Palace,ADJ,2019,easier,4
Cliff Palace,ADJ,2019,easiest,3
Cliff Palace,ADJ,2019,easy,6
Cliff Palace,ADJ,2019,educational,1
Cliff Palace,ADJ,2019,emotional,1
Cliff Palace,ADJ,2019,english,1
Cliff Palace,ADJ,2019,enjoyable,2
Cliff Palace,ADJ,2019,enough,4
Cliff Palace,ADJ,2019,entertaining,2
Cliff Palace,ADJ,2019,entire,1
Cliff Palace,ADJ,2019,equivalent,1
Cliff Palace,ADJ,2019,excellent,13
Cliff Palace,ADJ,2019,exceptional,1
Cliff Palace,ADJ,2019,exciting,1
Cliff Palace,ADJ,2019,exploring,1
Cliff Palace,ADJ,2019,extensive,2
Cliff Palace,ADJ,2019,extra,2
Cliff Palace,ADJ,2019,extraordinary,1
Cliff Palace,ADJ,2019,fabulous,2
Cliff Palace,ADJ,2019,fair,1
Cliff Palace,ADJ,2019,fantastic,4
Cliff Palace,ADJ,2019,fascinating,4
Cliff Palace,ADJ,2019,favorite,2
Cliff Palace,ADJ,2019,fewer,1
Cliff Palace,ADJ,2019,final,2
Cliff Palace,ADJ,2019,fine,5
Cliff Palace,ADJ,2019,first,9
Cliff Palace,ADJ,2019,flat,2
Cliff Palace,ADJ,2019,forget,1
Cliff Palace,ADJ,2019,free,2
Cliff Palace,ADJ,2019,friendly,1
Cliff Palace,ADJ,2019,front,1
Cliff Palace,ADJ,2019,full,3
Cliff Palace,ADJ,2019,further,1
Cliff Palace,ADJ,2019,glad,7
Cliff Palace,ADJ,2019,good,10
Cliff Palace,ADJ,2019,gorgeous,1
Cliff Palace,ADJ,2019,great,24
Cliff Palace,ADJ,2019,guilty,1
Cliff Palace,ADJ,2019,half,1
Cliff Palace,ADJ,2019,hard,2
Cliff Palace,ADJ,2019,high,3
Cliff Palace,ADJ,2019,historic,1
Cliff Palace,ADJ,2019,historical,2
Cliff Palace,ADJ,2019,honest,1
Cliff Palace,ADJ,2019,hurried,1
Cliff Palace,ADJ,2019,iconic,1
Cliff Palace,ADJ,2019,impressive,2
Cliff Palace,ADJ,2019,incredible,2
Cliff Palace,ADJ,2019,informational,1
Cliff Palace,ADJ,2019,informative,13
Cliff Palace,ADJ,2019,inspiring,1
Cliff Palace,ADJ,2019,intense,1
Cliff Palace,ADJ,2019,interesting,2
Cliff Palace,ADJ,2019,intriguing,1
Cliff Palace,ADJ,2019,kind,1
Cliff Palace,ADJ,2019,knowledgable,1
Cliff Palace,ADJ,2019,knowledgeable,9
Cliff Palace,ADJ,2019,large,3
Cliff Palace,ADJ,2019,larger,1
Cliff Palace,ADJ,2019,largest,5
Cliff Palace,ADJ,2019,last,4
Cliff Palace,ADJ,2019,late,1
Cliff Palace,ADJ,2019,later,2
Cliff Palace,ADJ,2019,latest,1
Cliff Palace,ADJ,2019,least,5
Cliff Palace,ADJ,2019,less,4
Cliff Palace,ADJ,2019,like,1
Cliff Palace,ADJ,2019,little,11
Cliff Palace,ADJ,2019,logical,1
Cliff Palace,ADJ,2019,long,3
Cliff Palace,ADJ,2019,longer,1
Cliff Palace,ADJ,2019,lucky,2
Cliff Palace,ADJ,2019,magical,2
Cliff Palace,ADJ,2019,main,1
Cliff Palace,ADJ,2019,manageable,1
Cliff Palace,ADJ,2019,many,4
Cliff Palace,ADJ,2019,marked,1
Cliff Palace,ADJ,2019,marvelous,1
Cliff Palace,ADJ,2019,masonary,1
Cliff Palace,ADJ,2019,maximum,1
Cliff Palace,ADJ,2019,meaningful,1
Cliff Palace,ADJ,2019,mesa,1
Cliff Palace,ADJ,2019,minimal,1
Cliff Palace,ADJ,2019,minimum,1
Cliff Palace,ADJ,2019,modern,5
Cliff Palace,ADJ,2019,more,9
Cliff Palace,ADJ,2019,most,4
Cliff Palace,ADJ,2019,much,12
Cliff Palace,ADJ,2019,multiple,1
Cliff Palace,ADJ,2019,narrow,7
Cliff Palace,ADJ,2019,national,2
Cliff Palace,ADJ,2019,native,3
Cliff Palace,ADJ,2019,necessary,1
Cliff Palace,ADJ,2019,next,9
Cliff Palace,ADJ,2019,nice,5
Cliff Palace,ADJ,2019,nominal,1
Cliff Palace,ADJ,2019,nonexistent,1
Cliff Palace,ADJ,2019,normal,1
Cliff Palace,ADJ,2019,numerous,1
Cliff Palace,ADJ,2019,older,1
Cliff Palace,ADJ,2019,only,7
Cliff Palace,ADJ,2019,original,1
Cliff Palace,ADJ,2019,other,10
Cliff Palace,ADJ,2019,outstanding,1
Cliff Palace,ADJ,2019,overall,1
Cliff Palace,ADJ,2019,particular,1
Cliff Palace,ADJ,2019,passionate,1
Cliff Palace,ADJ,2019,patient,1
Cliff Palace,ADJ,2019,paved,1
Cliff Palace,ADJ,2019,peaceful,1
Cliff Palace,ADJ,2019,perfect,1
Cliff Palace,ADJ,2019,personable,1
Cliff Palace,ADJ,2019,personal,6
Cliff Palace,ADJ,2019,phenomenal,1
Cliff Palace,ADJ,2019,physical,1
Cliff Palace,ADJ,2019,poor,1
Cliff Palace,ADJ,2019,popular,1
Cliff Palace,ADJ,2019,possible,2
Cliff Palace,ADJ,2019,powerful,1
Cliff Palace,ADJ,2019,preserved,1
Cliff Palace,ADJ,2019,primitive,1
Cliff Palace,ADJ,2019,professional,1
Cliff Palace,ADJ,2019,prreserved,1
Cliff Palace,ADJ,2019,prudent,1
Cliff Palace,ADJ,2019,quiet,1
Cliff Palace,ADJ,2019,ready,1
Cliff Palace,ADJ,2019,reasonable,1
Cliff Palace,ADJ,2019,regular,1
